                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.79314,                0.40482,                0.79338,                0.82655,                0.74571,                0.79344,                0.56367,                0.76995,                0.42156,                0.79413,              0.0010025,              0.0010025,              0.0010025
                     23,                0.80839,                0.41332,                0.79408,                0.83159,                0.76524,                0.79658,                0.56951,                0.75243,                0.40795,                 0.7982,             0.00099013,             0.00099013,             0.00099013
                     24,                0.78527,                0.39642,                0.79199,                0.89232,                 0.7632,                0.80716,                0.58544,                0.73699,                0.38496,                0.79363,             0.00097775,             0.00097775,             0.00097775
                     25,                0.78021,                0.39425,                0.79331,                0.88087,                0.73568,                0.79775,                0.57006,                0.74651,                0.40285,                0.79641,             0.00096537,             0.00096537,             0.00096537
                     26,                0.76156,                0.38578,                0.79195,                0.87306,                0.76046,                0.80562,                0.57984,                  0.734,                0.38749,                0.79899,               0.000953,               0.000953,               0.000953
                     27,                0.77177,                0.38569,                0.78997,                0.82456,                  0.786,                0.80671,                0.58838,                0.75719,                0.40115,                0.79549,             0.00094062,             0.00094062,             0.00094062
                     28,                0.76639,                0.39482,                0.79007,                0.84322,                0.78268,                0.82217,                 0.5907,                0.72086,                0.37711,                0.79575,             0.00092825,             0.00092825,             0.00092825
                     29,                0.77369,                0.39188,                0.79041,                0.81726,                0.77873,                0.78914,                0.57313,                0.76126,                0.39581,                0.79481,             0.00091588,             0.00091588,             0.00091588
                     30,                 0.7597,                0.38686,                0.78967,                0.90666,                0.77545,                0.81984,                0.57766,                0.73945,                0.39168,                0.79633,              0.0009035,              0.0009035,              0.0009035
                     31,                0.74381,                0.37562,                 0.7878,                0.92856,                0.74474,                 0.8147,                0.58953,                0.72766,                0.38525,                0.79281,             0.00089112,             0.00089112,             0.00089112
                     32,                0.75068,                0.38001,                0.78957,                0.87191,                0.76256,                0.81225,                0.58149,                0.73468,                0.37747,                0.79238,             0.00087875,             0.00087875,             0.00087875
                     33,                0.74691,                0.37859,                 0.7908,                0.80606,                 0.7314,                0.79044,                0.57348,                0.72589,                0.38694,                0.79641,             0.00086637,             0.00086637,             0.00086637
                     34,                0.73507,                0.37093,                0.78985,                0.84659,                 0.7953,                0.82512,                0.59086,                0.74572,                0.38762,                0.79449,               0.000854,               0.000854,               0.000854
                     35,                0.75811,                0.37886,                0.78927,                0.86067,                0.78266,                0.82206,                0.59445,                0.68874,                0.36997,                0.79232,             0.00084162,             0.00084162,             0.00084162
                     36,                0.73453,                0.36436,                 0.7888,                0.97286,                0.75282,                0.81464,                0.58678,                0.68994,                0.36681,                0.79141,             0.00082925,             0.00082925,             0.00082925
                     37,                 0.7016,                 0.3567,                0.78678,                0.88187,                0.74803,                0.81387,                0.59424,                0.71608,                0.37152,                0.79158,             0.00081688,             0.00081688,             0.00081688
                     38,                0.71546,                0.36056,                 0.7859,                0.91457,                0.73602,                0.81248,                0.59034,                 0.7013,                0.37584,                0.79086,              0.0008045,              0.0008045,              0.0008045
                     39,                0.75671,                0.37431,                0.78811,                0.91182,                 0.7696,                0.82534,                0.57633,                0.75528,                 0.3869,                0.79414,             0.00079213,             0.00079213,             0.00079213
                     40,                 0.7617,                0.37267,                 0.7887,                0.88568,                0.76298,                0.82709,                0.57919,                0.74803,                0.39874,                0.79465,             0.00077975,             0.00077975,             0.00077975
                     41,                0.72204,                 0.3611,                0.78701,                0.94916,                0.75205,                0.82878,                0.61355,                0.68846,                0.36592,                0.79005,             0.00076738,             0.00076738,             0.00076738
                     42,                0.69654,                0.35319,                0.78596,                 0.9313,                0.76871,                0.81891,                0.59874,                0.69941,                0.37089,                0.79209,               0.000755,               0.000755,               0.000755
                     43,                 0.7043,                0.35358,                0.78887,                 0.8939,                0.76696,                 0.8238,                0.61291,                0.68908,                0.36311,                0.79184,             0.00074263,             0.00074263,             0.00074263
                     44,                 0.6941,                 0.3521,                0.78361,                 0.8798,                0.75227,                0.81533,                0.59721,                0.68486,                 0.3622,                0.79116,             0.00073025,             0.00073025,             0.00073025
                     45,                0.68916,                0.35205,                0.78703,                 0.8959,                0.77617,                0.82581,                0.59561,                0.71848,                0.37828,                0.79256,             0.00071788,             0.00071788,             0.00071788
                     46,                0.72846,                0.36727,                0.78946,                0.86495,                0.76501,                0.81217,                0.59026,                0.69926,                0.38131,                0.79232,              0.0007055,              0.0007055,              0.0007055
                     47,                 0.7098,                0.36116,                0.78634,                0.88682,                0.74997,                0.80335,                0.59952,                 0.7038,                0.38656,                 0.7938,             0.00069313,             0.00069313,             0.00069313
                     48,                0.70838,                0.35895,                0.78656,                0.88629,                0.74911,                0.80663,                0.59048,                0.69204,                0.37768,                0.78939,             0.00068075,             0.00068075,             0.00068075
                     49,                0.70424,                0.35473,                0.78621,                0.86327,                0.79255,                0.82024,                 0.6086,                0.69329,                0.36533,                0.79041,             0.00066838,             0.00066838,             0.00066838
                     50,                0.71744,                0.35848,                0.78598,                0.86335,                0.76096,                0.81884,                0.59269,                0.70516,                0.37348,                0.79373,               0.000656,               0.000656,               0.000656
                     51,                0.69377,                0.34502,                 0.7843,                 0.8407,                0.80402,                0.83335,                0.61154,                0.69355,                0.35724,                0.79077,             0.00064362,             0.00064362,             0.00064362
                     52,                0.67734,                0.33453,                0.78328,                0.89645,                0.76652,                0.83141,                0.61719,                0.68767,                0.35397,                0.79128,             0.00063125,             0.00063125,             0.00063125
                     53,                0.68834,                0.34183,                0.78401,                0.89107,                0.72855,                0.81507,                 0.5995,                0.69483,                0.36106,                0.79063,             0.00061887,             0.00061887,             0.00061887
                     54,                0.67658,                0.34111,                0.78342,                0.92902,                0.77313,                0.83066,                0.60751,                0.69404,                 0.3518,                0.79011,              0.0006065,              0.0006065,              0.0006065
                     55,                0.67717,                0.33969,                0.78419,                0.89005,                  0.782,                0.82873,                 0.6202,                0.68053,                0.35076,                0.78983,             0.00059413,             0.00059413,             0.00059413
                     56,                0.68083,                0.33784,                0.78251,                0.88045,                0.76015,                0.82509,                0.59505,                0.72152,                0.36982,                0.79126,             0.00058175,             0.00058175,             0.00058175
                     57,                0.70191,                0.34061,                 0.7837,                0.90056,                0.78266,                0.83641,                0.60203,                0.72568,                0.36462,                0.79172,             0.00056938,             0.00056938,             0.00056938
                     58,                0.69124,                0.33632,                0.78277,                0.94523,                0.76224,                0.83522,                0.62791,                0.66656,                0.34202,                0.79077,               0.000557,               0.000557,               0.000557
                     59,                0.65217,                 0.3209,                0.78167,                0.86212,                0.78662,                0.82226,                0.60306,                0.65404,                0.34311,                0.78817,             0.00054463,             0.00054463,             0.00054463
                     60,                0.64798,                0.31909,                0.78199,                0.87415,                 0.7437,                0.80249,                0.58891,                0.68654,                0.35869,                 0.7903,             0.00053225,             0.00053225,             0.00053225
                     61,                0.67046,                0.32673,                0.78135,                0.85825,                0.77585,                0.81197,                0.59929,                0.69962,                0.36184,                0.79102,             0.00051988,             0.00051988,             0.00051988
                     62,                0.67374,                0.32923,                0.78182,                0.87029,                0.78518,                0.81806,                0.60117,                0.66972,                0.34352,                0.79005,              0.0005075,              0.0005075,              0.0005075
                     63,                0.64549,                0.31773,                0.78079,                0.87881,                0.77315,                0.82007,                0.60007,                0.67426,                0.35387,                0.78943,             0.00049513,             0.00049513,             0.00049513
                     64,                0.65354,                0.32255,                0.77946,                0.90954,                0.74842,                0.81393,                0.61211,                0.68802,                0.35502,                0.78992,             0.00048275,             0.00048275,             0.00048275
                     65,                0.65254,                0.32339,                0.78084,                0.88649,                0.75086,                0.82278,                0.61284,                 0.6731,                0.34986,                0.78889,             0.00047038,             0.00047038,             0.00047038
                     66,                0.65213,                  0.319,                0.78142,                0.95481,                0.77897,                0.84011,                0.61886,                0.66477,                0.33802,                0.78999,               0.000458,               0.000458,               0.000458
                     67,                0.62521,                0.30882,                 0.7784,                0.87012,                 0.7574,                0.81627,                0.60337,                0.66869,                 0.3553,                0.79091,             0.00044563,             0.00044563,             0.00044563
                     68,                0.63869,                0.31283,                0.78009,                0.84439,                0.77919,                0.81276,                0.61031,                0.67151,                0.34066,                0.79139,             0.00043325,             0.00043325,             0.00043325
                     69,                0.62993,                0.31257,                0.78053,                0.93831,                0.77026,                0.82529,                0.61491,                0.67697,                0.33934,                0.78907,             0.00042087,             0.00042087,             0.00042087
                     70,                0.61866,                0.30928,                0.78061,                0.85623,                0.79742,                0.82524,                0.62956,                0.66451,                0.33301,                0.79002,              0.0004085,              0.0004085,              0.0004085
                     71,                0.63459,                0.31949,                0.77991,                0.85141,                0.78961,                0.83157,                0.62161,                0.67874,                0.34054,                0.78967,             0.00039613,             0.00039613,             0.00039613
                     72,                0.63671,                0.31867,                 0.7795,                0.89721,                0.76978,                 0.8209,                0.62892,                0.67594,                0.34474,                0.78933,             0.00038375,             0.00038375,             0.00038375
                     73,                0.61759,                0.30741,                0.77804,                0.85672,                0.78098,                0.81931,                0.61095,                 0.6756,                0.35502,                0.79105,             0.00037138,             0.00037138,             0.00037138
                     74,                0.61546,                0.30829,                0.77872,                0.91658,                0.75351,                0.81165,                0.61183,                0.69293,                0.35317,                0.79087,               0.000359,               0.000359,               0.000359
                     75,                0.60067,                0.30133,                0.77864,                0.88565,                0.79486,                0.83313,                0.62063,                0.67357,                0.34267,                0.79105,             0.00034663,             0.00034663,             0.00034663
                     76,                0.61782,                0.30548,                0.77926,                0.87603,                0.76053,                 0.8123,                0.61146,                0.67323,                0.34812,                0.79078,             0.00033425,             0.00033425,             0.00033425
                     77,                0.60445,                0.29988,                0.77839,                0.90067,                0.76581,                0.82442,                0.61961,                0.67296,                0.33962,                0.79082,             0.00032188,             0.00032188,             0.00032188
                     78,                0.59102,                0.29607,                0.77807,                 0.9192,                0.77303,                 0.8305,                0.62601,                0.68834,                0.34679,                0.79261,              0.0003095,              0.0003095,              0.0003095
                     79,                0.59613,                0.29936,                0.77888,                0.88177,                0.78071,                 0.8182,                0.62288,                0.68021,                0.34406,                0.79014,             0.00029713,             0.00029713,             0.00029713
                     80,                0.60035,                0.29713,                0.77619,                0.91541,                0.77166,                0.82182,                0.61986,                0.67535,                0.33628,                0.79015,             0.00028475,             0.00028475,             0.00028475
                     81,                0.60259,                0.29814,                0.77809,                0.90672,                0.78411,                0.83295,                0.63135,                0.67196,                0.33048,                0.79052,             0.00027237,             0.00027237,             0.00027237
                     82,                 0.5881,                0.29318,                0.77688,                0.91344,                0.77606,                 0.8339,                0.61825,                0.67411,                0.33603,                0.79076,                0.00026,                0.00026,                0.00026
                     83,                0.58939,                0.28932,                 0.7766,                0.88648,                0.77989,                0.83314,                0.62269,                0.67734,                0.33273,                0.79002,             0.00024762,             0.00024762,             0.00024762
                     84,                0.56665,                0.28042,                0.77772,                0.87159,                0.79051,                0.83436,                0.62772,                0.66719,                0.32941,                0.79022,             0.00023525,             0.00023525,             0.00023525
                     85,                0.57977,                 0.2874,                0.77665,                0.96815,                 0.7556,                 0.8246,                0.61607,                0.67244,                0.33014,                0.79035,             0.00022288,             0.00022288,             0.00022288
                     86,                0.57899,                0.28403,                0.77612,                0.88317,                 0.7767,                0.83133,                0.63061,                0.65981,                0.33406,                0.78923,              0.0002105,              0.0002105,              0.0002105
                     87,                0.56873,                0.28213,                0.77567,                0.94975,                0.75687,                0.82927,                 0.6252,                0.67567,                0.33678,                0.79102,             0.00019813,             0.00019813,             0.00019813
                     88,                0.56206,                 0.2809,                0.77527,                0.88001,                0.78637,                0.83189,                0.62153,                0.67438,                0.32918,                0.79047,             0.00018575,             0.00018575,             0.00018575
                     89,                0.56316,                 0.2785,                0.77616,                 0.8812,                0.78449,                0.82422,                0.61496,                0.67398,                0.33634,                 0.7911,             0.00017338,             0.00017338,             0.00017338
                     90,                0.56147,                0.27904,                0.77503,                0.87136,                0.78299,                0.82708,                0.62676,                0.66066,                0.33106,                0.78915,               0.000161,               0.000161,               0.000161
                     91,                0.53398,                0.27413,                0.77465,                0.88487,                0.76348,                0.81963,                0.61623,                0.66439,                0.32852,                0.78955,             0.00014862,             0.00014862,             0.00014862
                     92,                0.53036,                0.27005,                0.77139,                0.91107,                0.75449,                0.80921,                0.61786,                0.66898,                0.33074,                0.78963,             0.00013625,             0.00013625,             0.00013625
                     93,                0.51745,                0.26629,                0.77119,                  0.909,                0.76375,                0.81713,                0.62643,                0.66614,                0.32513,                0.78972,             0.00012387,             0.00012387,             0.00012387
                     94,                0.53284,                0.27098,                0.77244,                0.90036,                0.76877,                0.82287,                0.62481,                0.67951,                 0.3356,                0.79089,              0.0001115,              0.0001115,              0.0001115
                     95,                0.50811,                0.26221,                0.77414,                0.87958,                 0.7627,                0.81503,                0.62422,                0.67117,                0.33032,                0.78942,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     96,                0.50358,                0.25935,                0.77172,                 0.8911,                 0.7738,                0.82222,                0.62196,                0.67876,                0.33127,                0.79064,              8.675e-05,              8.675e-05,              8.675e-05
                     97,                0.51235,                0.26192,                 0.7725,                0.92744,                0.76859,                0.83461,                0.62993,                0.67064,                0.32699,                0.78995,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     98,                0.49801,                0.25618,                0.77159,                0.90728,                 0.7753,                 0.8311,                0.62681,                0.66158,                0.32934,                0.78886,                6.2e-05,                6.2e-05,                6.2e-05
                     99,                0.49015,                0.25454,                0.77126,                0.89875,                0.77321,                0.83175,                0.62776,                0.66451,                0.32472,                0.78932,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    100,                0.49848,                0.25705,                0.77143,                0.91615,                0.75786,                0.82515,                0.63004,                0.66542,                0.32361,                0.78973,              3.725e-05,              3.725e-05,              3.725e-05
