                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                0.93853,                0.50546,                0.80658,                0.85029,                0.66984,                0.74274,                0.47873,                0.89645,                0.49012,                0.80841,             0.00089112,             0.00089112,             0.00089112
                     32,                0.94074,                 0.5087,                0.80579,                0.86099,                0.69144,                0.71982,                0.47564,                0.90441,                0.48063,                0.80935,             0.00087875,             0.00087875,             0.00087875
                     33,                0.98418,                0.51072,                0.80902,                0.87772,                0.64091,                0.71704,                0.46134,                0.89433,                0.49909,                0.81014,             0.00086637,             0.00086637,             0.00086637
                     34,                0.96871,                0.50622,                0.80647,                0.80685,                0.64216,                0.69873,                0.44911,                0.92598,                0.50315,                0.81217,               0.000854,               0.000854,               0.000854
                     35,                0.92364,                0.49239,                0.80525,                0.88178,                 0.6573,                0.72854,                0.49509,                 0.8863,                0.47583,                0.80793,             0.00084162,             0.00084162,             0.00084162
                     36,                0.93033,                0.49566,                0.80493,                0.85121,                0.65537,                 0.7198,                0.48694,                0.92689,                0.49197,                0.81182,             0.00082925,             0.00082925,             0.00082925
                     37,                0.91543,                0.49155,                0.80436,                0.89804,                0.63197,                0.71581,                0.49452,                0.88482,                0.47563,                0.81019,             0.00081688,             0.00081688,             0.00081688
                     38,                0.94835,                0.50143,                0.80463,                0.86912,                0.69822,                 0.7336,                 0.4935,                0.90233,                0.47874,                0.80924,              0.0008045,              0.0008045,              0.0008045
                     39,                0.89301,                0.47855,                0.80256,                 0.8841,                0.66867,                0.72684,                0.50422,                0.87737,                0.46926,                0.80724,             0.00079213,             0.00079213,             0.00079213
                     40,                0.90529,                0.47891,                0.80208,                0.89433,                0.67519,                0.74029,                0.50182,                0.88926,                 0.4621,                0.80812,             0.00077975,             0.00077975,             0.00077975
                     41,                0.90836,                0.47774,                0.80245,                0.85978,                0.68099,                0.72986,                0.49504,                0.88721,                0.47282,                0.80746,             0.00076738,             0.00076738,             0.00076738
                     42,                0.90138,                0.47385,                0.79987,                0.87183,                0.65437,                0.73417,                0.50029,                0.90784,                0.48411,                0.81108,               0.000755,               0.000755,               0.000755
                     43,                0.87345,                0.46706,                0.80209,                0.85456,                 0.6606,                0.73246,                0.49569,                0.88075,                0.49926,                0.80618,             0.00074263,             0.00074263,             0.00074263
                     44,                0.90081,                0.47811,                0.80182,                0.82568,                0.66028,                0.70804,                0.48367,                0.85952,                0.49979,                0.80625,             0.00073025,             0.00073025,             0.00073025
                     45,                0.92656,                 0.4808,                0.80326,                0.88198,                0.67842,                0.74528,                0.49863,                0.91979,                0.47998,                0.81111,             0.00071788,             0.00071788,             0.00071788
                     46,                0.92843,                0.48073,                0.80062,                0.85793,                0.70045,                0.74897,                0.50561,                0.88264,                0.45504,                0.80615,              0.0007055,              0.0007055,              0.0007055
                     47,                0.88456,                0.45861,                0.80029,                0.81837,                0.65897,                0.73658,                0.49498,                0.88083,                0.46573,                0.80753,             0.00069313,             0.00069313,             0.00069313
                     48,                0.87713,                0.46053,                0.79922,                0.84208,                0.67829,                0.73441,                0.48481,                0.88415,                  0.476,                0.80827,             0.00068075,             0.00068075,             0.00068075
                     49,                0.86479,                0.45249,                0.79907,                0.82685,                0.66177,                0.73911,                0.49889,                0.86592,                0.45559,                0.80649,             0.00066838,             0.00066838,             0.00066838
                     50,                0.87572,                0.45541,                0.79715,                0.83934,                0.67699,                0.73623,                0.50141,                0.87721,                  0.451,                0.80776,               0.000656,               0.000656,               0.000656
                     51,                0.86183,                0.44663,                0.79873,                0.85524,                0.64543,                 0.7226,                0.49279,                0.87829,                0.45648,                0.80679,             0.00064362,             0.00064362,             0.00064362
                     52,                0.86629,                0.44927,                  0.799,                0.89878,                0.65339,                0.72212,                0.48686,                0.87845,                0.46284,                 0.8067,             0.00063125,             0.00063125,             0.00063125
                     53,                0.89169,                0.45684,                0.80029,                0.88443,                0.65875,                0.74697,                0.50223,                0.89188,                0.46343,                 0.8059,             0.00061887,             0.00061887,             0.00061887
                     54,                0.87452,                0.44843,                0.79861,                0.86919,                0.68609,                 0.7472,                0.50896,                0.86114,                0.45909,                0.80495,              0.0006065,              0.0006065,              0.0006065
                     55,                0.86469,                0.44513,                0.80073,                0.84609,                0.70063,                0.74479,                0.49896,                0.90487,                0.47624,                0.80915,             0.00059413,             0.00059413,             0.00059413
                     56,                0.87634,                 0.4509,                0.79595,                0.89717,                0.62345,                0.71531,                0.48989,                0.87162,                0.47057,                0.80484,             0.00058175,             0.00058175,             0.00058175
                     57,                0.87465,                0.44405,                0.79758,                0.85651,                0.69947,                0.76397,                0.51227,                 0.8903,                0.44579,                0.80825,             0.00056938,             0.00056938,             0.00056938
                     58,                0.87177,                0.44444,                0.79971,                0.91758,                0.65624,                0.76376,                0.52872,                0.85663,                0.44295,                0.80521,               0.000557,               0.000557,               0.000557
                     59,                0.84124,                0.43395,                0.79685,                0.84009,                0.66541,                0.72562,                0.50407,                0.85736,                0.44635,                0.80406,             0.00054463,             0.00054463,             0.00054463
                     60,                0.89591,                 0.4523,                0.79954,                0.89606,                0.66163,                0.73557,                 0.5173,                0.86606,                0.44975,                0.80384,             0.00053225,             0.00053225,             0.00053225
                     61,                0.85467,                0.43641,                0.79579,                0.89431,                0.68944,                0.75569,                0.53147,                0.85269,                0.43944,                0.80369,             0.00051988,             0.00051988,             0.00051988
                     62,                0.85391,                0.44142,                0.79545,                0.86388,                0.70439,                 0.7552,                 0.5274,                0.85352,                0.44291,                0.80487,              0.0005075,              0.0005075,              0.0005075
                     63,                0.83348,                0.43161,                0.79733,                0.83759,                0.66967,                0.73394,                0.50942,                0.85848,                0.45406,                0.80556,             0.00049513,             0.00049513,             0.00049513
                     64,                0.84923,                0.43601,                0.79612,                0.85041,                0.70901,                0.75938,                0.53481,                0.86197,                  0.438,                0.80598,             0.00048275,             0.00048275,             0.00048275
                     65,                0.84509,                0.42892,                0.79713,                0.90023,                0.69116,                0.74936,                0.52193,                0.85774,                0.44289,                0.80613,             0.00047038,             0.00047038,             0.00047038
                     66,                0.84065,                0.42984,                0.79621,                0.89925,                0.65211,                0.74252,                0.51251,                0.86632,                0.44189,                0.80618,               0.000458,               0.000458,               0.000458
                     67,                0.83434,                0.42347,                0.79575,                0.86912,                0.68583,                0.75055,                0.50698,                0.86332,                0.44846,                0.80539,             0.00044563,             0.00044563,             0.00044563
                     68,                0.82516,                0.41801,                0.79444,                0.89803,                0.63573,                0.73729,                0.51189,                0.84784,                0.43883,                 0.8047,             0.00043325,             0.00043325,             0.00043325
                     69,                0.84319,                0.42535,                0.79315,                0.89531,                0.65396,                0.73578,                 0.5036,                0.85518,                0.43511,                0.80583,             0.00042087,             0.00042087,             0.00042087
                     70,                0.83924,                0.42439,                0.79507,                0.88099,                 0.6491,                  0.745,                0.51085,                0.88392,                0.44121,                 0.8058,              0.0004085,              0.0004085,              0.0004085
                     71,                0.82263,                0.42281,                0.79473,                0.87747,                0.68319,                0.75528,                0.52051,                 0.8537,                0.44318,                0.80492,             0.00039613,             0.00039613,             0.00039613
                     72,                0.80798,                0.41345,                0.79228,                0.77999,                0.67779,                0.73313,                 0.5123,                0.85473,                0.44161,                0.80502,             0.00038375,             0.00038375,             0.00038375
                     73,                0.80697,                0.41256,                0.79347,                0.86907,                0.67357,                0.74995,                0.52494,                0.84702,                0.43318,                0.80316,             0.00037138,             0.00037138,             0.00037138
                     74,                0.82452,                0.41902,                0.79327,                0.86843,                0.68731,                0.75268,                 0.5176,                0.84783,                0.42887,                0.80312,               0.000359,               0.000359,               0.000359
                     75,                0.81706,                 0.4162,                0.79405,                0.85396,                0.69845,                0.75574,                0.52444,                0.84468,                0.43057,                0.80357,             0.00034663,             0.00034663,             0.00034663
                     76,                0.82031,                0.41473,                0.79207,                0.86579,                 0.6927,                0.75617,                0.52238,                0.84405,                0.42506,                0.80302,             0.00033425,             0.00033425,             0.00033425
                     77,                0.81385,                0.41236,                0.79133,                0.87048,                0.64506,                0.72787,                0.49305,                0.88037,                0.45179,                0.80668,             0.00032188,             0.00032188,             0.00032188
                     78,                0.80255,                 0.4106,                 0.7932,                0.88795,                0.64458,                0.72225,                0.50694,                0.83722,                0.43531,                0.80282,              0.0003095,              0.0003095,              0.0003095
                     79,                0.81875,                0.41207,                0.79547,                 0.9073,                0.64281,                0.74734,                 0.5209,                0.84474,                0.42729,                 0.8046,             0.00029713,             0.00029713,             0.00029713
                     80,                0.79816,                0.40573,                0.79258,                0.87524,                0.69048,                0.76907,                0.54767,                 0.8343,                0.41652,                0.80335,             0.00028475,             0.00028475,             0.00028475
                     81,                0.78637,                0.40254,                0.79157,                0.86952,                0.69086,                0.77256,                 0.5337,                0.84749,                0.41887,                0.80444,             0.00027237,             0.00027237,             0.00027237
                     82,                0.80203,                 0.4033,                0.79038,                 0.8409,                0.68743,                0.75296,                0.52434,                0.85306,                 0.4246,                 0.8058,                0.00026,                0.00026,                0.00026
                     83,                0.78508,                0.39767,                0.79051,                0.83699,                0.67956,                0.74362,                0.50973,                0.84648,                0.42565,                0.80446,             0.00024762,             0.00024762,             0.00024762
                     84,                0.80201,                0.40707,                0.79151,                 0.8756,                0.68803,                0.75014,                0.51814,                 0.8358,                0.41891,                0.80243,             0.00023525,             0.00023525,             0.00023525
                     85,                0.78201,                 0.3963,                0.79078,                0.84892,                0.69625,                0.76077,                0.51591,                0.84537,                0.42086,                0.80331,             0.00022288,             0.00022288,             0.00022288
                     86,                0.79613,                0.40461,                0.79047,                0.92064,                0.66444,                0.76519,                0.51757,                0.84566,                0.43004,                0.80451,              0.0002105,              0.0002105,              0.0002105
                     87,                 0.7941,                 0.4032,                0.79121,                 0.8515,                0.68658,                0.74304,                0.50391,                 0.8406,                  0.432,                0.80426,             0.00019813,             0.00019813,             0.00019813
                     88,                0.77195,                0.39325,                0.78951,                0.83681,                 0.6839,                  0.745,                0.51062,                0.84333,                0.43196,                0.80483,             0.00018575,             0.00018575,             0.00018575
                     89,                0.78067,                0.39831,                0.79003,                0.87636,                0.68305,                0.75637,                0.52133,                0.84743,                0.42913,                 0.8052,             0.00017338,             0.00017338,             0.00017338
                     90,                0.77409,                0.39446,                0.79238,                0.86764,                0.64613,                0.74179,                0.51395,                0.85352,                0.42381,                0.80476,               0.000161,               0.000161,               0.000161
                     91,                0.74067,                0.39467,                0.78785,                0.83234,                0.65893,                0.73369,                0.50924,                0.84618,                0.43623,                0.80507,             0.00014862,             0.00014862,             0.00014862
                     92,                0.71865,                0.37945,                0.78889,                0.85961,                0.64259,                0.71265,                 0.5002,                0.85359,                 0.4354,                0.80499,             0.00013625,             0.00013625,             0.00013625
                     93,                0.72242,                0.38011,                0.78802,                0.86632,                0.63165,                 0.7192,                  0.494,                0.85652,                0.43545,                0.80655,             0.00012387,             0.00012387,             0.00012387
                     94,                 0.7021,                0.37171,                0.78556,                0.85538,                  0.638,                 0.7118,                0.48723,                0.86207,                0.44341,                0.80665,              0.0001115,              0.0001115,              0.0001115
                     95,                0.70116,                0.36754,                0.78488,                0.86547,                0.63159,                0.71272,                0.49814,                0.86401,                0.43473,                0.80622,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     96,                0.71262,                0.37228,                 0.7865,                0.81876,                0.66358,                0.72038,                0.50416,                0.85658,                0.43303,                0.80581,              8.675e-05,              8.675e-05,              8.675e-05
                     97,                 0.7101,                0.37409,                0.78608,                0.83801,                0.68098,                0.73203,                0.51079,                0.85861,                0.43073,                0.80617,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     98,                0.69678,                 0.3658,                0.78708,                0.84644,                0.66284,                0.73311,                0.51549,                0.84608,                 0.4255,                0.80491,                6.2e-05,                6.2e-05,                6.2e-05
                     99,                0.69446,                0.36238,                0.78848,                0.81631,                0.65977,                0.73143,                0.52352,                0.83664,                0.42452,                0.80331,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    100,                0.68624,                0.35931,                0.78785,                0.85571,                0.66287,                0.74666,                0.52319,                0.84251,                0.42048,                 0.8043,              3.725e-05,              3.725e-05,              3.725e-05
