                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.72982,                0.40561,                0.81712,                 0.8475,                0.86328,                0.87025,                0.62255,                0.69597,                0.39607,                0.82716,              0.0012129,              0.0012129,              0.0012129
                     12,                0.69999,                0.39785,                0.81398,                 0.8463,                0.85911,                0.85982,                0.62254,                 0.7086,                0.42057,                0.82692,              0.0012087,              0.0012087,              0.0012087
                     13,                0.70095,                0.39653,                0.81415,                0.93513,                0.81504,                 0.8585,                0.62904,                0.68357,                0.40382,                0.82617,              0.0012046,              0.0012046,              0.0012046
                     14,                0.71472,                0.40902,                0.81655,                 0.9425,                0.81102,                0.86062,                0.62561,                0.69412,                0.41522,                0.82211,              0.0012005,              0.0012005,              0.0012005
                     15,                 0.7079,                0.38021,                 0.8144,                0.93575,                0.82263,                0.88024,                 0.6205,                0.73304,                0.39091,                0.82985,              0.0011964,              0.0011964,              0.0011964
                     16,                 0.7008,                0.36893,                0.80912,                0.94945,                0.84758,                0.88555,                0.65073,                0.65609,                0.36679,                0.81963,              0.0011922,              0.0011922,              0.0011922
                     17,                0.67045,                0.35801,                0.81198,                0.89028,                0.82711,                0.86466,                0.61652,                0.65928,                0.37681,                0.82189,              0.0011881,              0.0011881,              0.0011881
                     18,                0.66263,                0.36124,                0.80622,                0.90738,                0.84199,                0.86983,                0.65182,                0.65515,                0.36951,                0.82153,               0.001184,               0.001184,               0.001184
                     19,                0.66066,                0.35763,                0.81087,                 0.8704,                0.81005,                0.84693,                0.62549,                0.66103,                0.39229,                0.82426,              0.0011799,              0.0011799,              0.0011799
                     20,                0.69144,                0.36063,                0.80754,                 0.8939,                0.86305,                0.87487,                0.63375,                 0.6961,                0.37082,                0.82449,              0.0011757,              0.0011757,              0.0011757
                     21,                0.67968,                0.35438,                0.80996,                0.90559,                0.84699,                0.87682,                0.65643,                0.64266,                0.35388,                0.82227,              0.0011716,              0.0011716,              0.0011716
                     22,                0.67912,                0.35659,                 0.8079,                0.92496,                0.83706,                 0.8645,                0.65086,                0.66123,                0.37586,                 0.8257,              0.0011675,              0.0011675,              0.0011675
                     23,                 0.6704,                0.34742,                 0.8085,                0.89191,                0.83968,                0.87441,                0.64959,                0.68847,                0.36791,                0.82379,              0.0011634,              0.0011634,              0.0011634
                     24,                0.67432,                0.35214,                0.80709,                0.91272,                0.82129,                0.84766,                 0.6373,                0.65589,                0.38229,                0.82096,              0.0011593,              0.0011593,              0.0011593
                     25,                0.67607,                0.35384,                0.80671,                0.94812,                 0.8372,                0.87641,                0.66953,                0.66877,                0.38169,                0.82544,              0.0011551,              0.0011551,              0.0011551
                     26,                0.74073,                0.37726,                0.81465,                0.92124,                0.81796,                0.86752,                0.65429,                0.65456,                0.37431,                0.82278,               0.001151,               0.001151,               0.001151
                     27,                0.66081,                 0.3501,                0.80629,                0.95508,                0.83692,                0.87957,                 0.6558,                 0.6643,                0.37553,                 0.8222,              0.0011469,              0.0011469,              0.0011469
                     28,                0.65105,                0.34616,                0.80424,                0.87068,                0.85096,                0.86491,                0.64475,                0.65881,                0.37215,                0.82382,              0.0011428,              0.0011428,              0.0011428
                     29,                 0.6737,                0.36568,                 0.8053,                0.91736,                0.77857,                0.85397,                0.63434,                0.70763,                0.41343,                0.82761,              0.0011386,              0.0011386,              0.0011386
                     30,                0.66682,                0.41254,                0.80601,                0.94139,                0.82114,                0.86911,                0.62617,                0.65862,                 0.3955,                0.81951,              0.0011345,              0.0011345,              0.0011345
                     31,                 0.6772,                 0.3894,                0.80778,                0.93462,                0.80955,                0.87293,                0.65982,                0.66233,                0.38383,                0.82395,              0.0011304,              0.0011304,              0.0011304
                     32,                0.64126,                 0.3638,                0.80291,                0.93109,                0.84452,                0.86573,                0.64954,                0.64241,                0.36636,                0.81937,              0.0011263,              0.0011263,              0.0011263
                     33,                0.63156,                0.34867,                0.80247,                0.86397,                0.83998,                0.86308,                0.61682,                0.66322,                0.36684,                0.82375,              0.0011221,              0.0011221,              0.0011221
                     34,                0.63133,                 0.3328,                0.80152,                0.93373,                0.82745,                0.86877,                0.64555,                0.65904,                0.35619,                0.82129,               0.001118,               0.001118,               0.001118
                     35,                0.62483,                 0.3286,                0.79987,                0.96498,                0.83204,                0.87604,                0.66425,                0.63483,                0.35102,                 0.8196,              0.0011139,              0.0011139,              0.0011139
                     36,                 0.6152,                0.32273,                0.79826,                0.93049,                0.82637,                0.87842,                 0.6665,                0.64743,                0.35663,                0.81981,              0.0011098,              0.0011098,              0.0011098
                     37,                0.60944,                0.31879,                0.79914,                0.91714,                0.84564,                0.87855,                0.67489,                0.63777,                0.34924,                0.81905,              0.0011056,              0.0011056,              0.0011056
                     38,                0.62003,                0.32257,                0.79853,                 0.9165,                0.82967,                0.87663,                0.65664,                0.64709,                0.36466,                0.82269,              0.0011015,              0.0011015,              0.0011015
                     39,                0.63963,                0.33535,                0.80172,                0.86447,                0.83212,                 0.8497,                 0.6321,                0.68653,                0.38083,                0.82383,              0.0010974,              0.0010974,              0.0010974
                     40,                0.63703,                0.33375,                0.80061,                0.90356,                0.83814,                0.86713,                0.64468,                0.66261,                0.36049,                0.82549,              0.0010933,              0.0010933,              0.0010933
                     41,                0.61904,                0.32804,                0.80016,                0.92099,                0.83664,                0.87047,                0.64343,                0.66332,                0.37154,                0.82335,              0.0010891,              0.0010891,              0.0010891
                     42,                0.60405,                 0.3214,                0.79869,                0.93207,                0.83971,                0.87376,                0.64793,                0.64484,                0.35497,                0.82167,               0.001085,               0.001085,               0.001085
                     43,                0.60128,                0.31753,                 0.7966,                0.89362,                0.82255,                0.86222,                0.65449,                0.65402,                 0.3503,                0.82361,              0.0010809,              0.0010809,              0.0010809
                     44,                0.60725,                0.32559,                0.79606,                0.92373,                 0.8364,                0.86398,                0.64436,                0.66239,                0.36689,                0.82549,              0.0010768,              0.0010768,              0.0010768
                     45,                0.59115,                0.31713,                0.79755,                0.89786,                0.83048,                0.86365,                0.65249,                0.65799,                0.36706,                0.82601,              0.0010726,              0.0010726,              0.0010726
                     46,                0.62019,                0.32674,                 0.8022,                0.89378,                0.83676,                0.85816,                0.62928,                0.65989,                 0.3715,                0.82864,              0.0010685,              0.0010685,              0.0010685
                     47,                0.61308,                0.32269,                0.79781,                 0.9166,                0.78864,                0.86523,                0.64786,                0.65248,                0.36596,                0.82498,              0.0010644,              0.0010644,              0.0010644
                     48,                0.60399,                0.31466,                0.79944,                0.88704,                0.84722,                0.86207,                0.64169,                0.65358,                0.35632,                0.82545,              0.0010603,              0.0010603,              0.0010603
                     49,                0.59388,                0.30849,                0.79693,                0.88147,                0.79962,                0.85449,                  0.642,                0.65392,                0.35313,                0.82379,              0.0010561,              0.0010561,              0.0010561
                     50,                0.60304,                0.30861,                0.79601,                0.91832,                0.81231,                0.86012,                0.65482,                0.65767,                0.34959,                0.82343,               0.001052,               0.001052,               0.001052
                     51,                0.60264,                0.30592,                0.79582,                0.90421,                0.82939,                0.86716,                0.66006,                0.64987,                0.34093,                 0.8241,              0.0010479,              0.0010479,              0.0010479
                     52,                0.59054,                0.30441,                0.79396,                0.96902,                0.81443,                0.86609,                0.65084,                0.66244,                 0.3607,                0.82407,              0.0010438,              0.0010438,              0.0010438
                     53,                0.59265,                0.30829,                 0.7954,                0.96086,                0.80641,                0.86151,                0.64227,                0.65507,                0.36771,                0.82431,              0.0010396,              0.0010396,              0.0010396
                     54,                0.57652,                 0.3026,                0.79638,                0.92091,                0.80018,                0.84466,                0.63733,                0.65561,                0.36595,                0.82499,              0.0010355,              0.0010355,              0.0010355
                     55,                0.60517,                0.31395,                0.79732,                0.93932,                0.81921,                0.86814,                0.65776,                 0.6713,                0.36809,                0.82687,              0.0010314,              0.0010314,              0.0010314
                     56,                0.57661,                0.30509,                0.79487,                0.95282,                0.82806,                0.87555,                0.65939,                0.65861,                0.34589,                0.82444,              0.0010273,              0.0010273,              0.0010273
                     57,                0.57331,                 0.2997,                0.79451,                0.94979,                0.79371,                0.85954,                0.64868,                0.65352,                0.35944,                0.82231,              0.0010231,              0.0010231,              0.0010231
                     58,                0.57908,                0.30179,                0.79334,                0.92194,                0.81176,                0.83419,                0.63307,                 0.6517,                0.36023,                0.82444,               0.001019,               0.001019,               0.001019
                     59,                0.57107,                0.30573,                 0.7935,                0.95939,                0.83535,                0.87338,                0.65134,                0.66725,                0.35102,                0.82676,              0.0010149,              0.0010149,              0.0010149
                     60,                0.58232,                0.30352,                 0.7929,                0.92506,                0.83897,                0.87175,                0.64619,                0.67833,                0.35748,                0.82539,              0.0010107,              0.0010107,              0.0010107
                     61,                0.59461,                0.30822,                0.79492,                0.96753,                0.80595,                0.87307,                0.65644,                0.66768,                 0.3636,                0.82577,              0.0010066,              0.0010066,              0.0010066
                     62,                0.56924,                0.30575,                0.79375,                0.91983,                0.82255,                0.86451,                0.64599,                0.66688,                0.36608,                0.82512,              0.0010025,              0.0010025,              0.0010025
                     63,                0.55651,                0.29795,                0.79216,                 0.8572,                0.81658,                0.85148,                0.62981,                0.64966,                0.36172,                0.82085,             0.00099837,             0.00099837,             0.00099837
                     64,                0.55945,                0.29905,                0.79144,                 0.9152,                0.81542,                0.86675,                0.65098,                 0.6549,                0.35866,                0.82423,             0.00099425,             0.00099425,             0.00099425
                     65,                0.57484,                0.30669,                0.79073,                0.94965,                0.83885,                0.87369,                0.65851,                0.64963,                0.34866,                0.82318,             0.00099013,             0.00099013,             0.00099013
                     66,                0.56092,                0.29899,                0.78989,                0.95069,                0.81387,                0.86354,                 0.6546,                0.65517,                0.35417,                0.82436,               0.000986,               0.000986,               0.000986
                     67,                0.54884,                0.28593,                0.78976,                0.92178,                0.81071,                0.85464,                0.64097,                 0.6487,                0.34056,                0.82558,             0.00098187,             0.00098187,             0.00098187
                     68,                0.57506,                0.29457,                0.79378,                0.87872,                0.83144,                0.85349,                0.65348,                0.65694,                0.35488,                0.82665,             0.00097775,             0.00097775,             0.00097775
                     69,                0.59605,                0.30901,                0.79528,                0.89726,                0.81339,                0.87094,                0.64918,                0.65733,                0.35111,                0.82552,             0.00097362,             0.00097362,             0.00097362
                     70,                0.54932,                0.28662,                0.79154,                0.89703,                 0.8354,                0.86429,                0.65501,                 0.6458,                0.33939,                0.82373,              0.0009695,              0.0009695,              0.0009695
                     71,                0.57199,                0.30098,                0.79263,                 0.9503,                0.84745,                0.86691,                0.65724,                0.65617,                0.34302,                0.82456,             0.00096537,             0.00096537,             0.00096537
                     72,                 0.5757,                0.30202,                0.79216,                0.92394,                0.81594,                0.86292,                0.63294,                0.65793,                0.35311,                0.82336,             0.00096125,             0.00096125,             0.00096125
                     73,                0.54473,                 0.2858,                0.78975,                0.95111,                0.84356,                0.88241,                 0.6616,                0.65103,                0.33466,                0.82439,             0.00095712,             0.00095712,             0.00095712
                     74,                 0.5491,                0.28981,                0.79052,                0.89111,                0.84372,                0.84666,                0.64391,                0.65819,                0.35541,                0.82486,               0.000953,               0.000953,               0.000953
                     75,                0.54031,                 0.2837,                 0.7891,                0.92997,                0.84025,                 0.8571,                0.66046,                0.64642,                 0.3436,                0.82158,             0.00094887,             0.00094887,             0.00094887
                     76,                0.57806,                0.29415,                0.79119,                0.94032,                0.78483,                0.85397,                0.64761,                0.67509,                 0.3615,                 0.8275,             0.00094475,             0.00094475,             0.00094475
                     77,                 0.5631,                0.28943,                0.79094,                0.90159,                0.82946,                0.87198,                0.65005,                0.66751,                0.34628,                0.82528,             0.00094062,             0.00094062,             0.00094062
                     78,                 0.5289,                0.27808,                0.79027,                0.93098,                 0.8425,                0.87564,                0.66638,                0.65478,                  0.346,                0.82465,              0.0009365,              0.0009365,              0.0009365
                     79,                  0.546,                0.28472,                0.79173,                0.92557,                0.82475,                0.86758,                0.65637,                0.64055,                0.34571,                0.82223,             0.00093238,             0.00093238,             0.00093238
                     80,                0.52093,                0.27501,                0.78669,                 0.8996,                0.85899,                0.87082,                0.66783,                0.65335,                0.33891,                0.82417,             0.00092825,             0.00092825,             0.00092825
                     81,                0.54329,                0.28277,                0.78803,                0.94069,                0.81914,                0.87179,                0.65606,                0.65531,                0.34693,                0.82336,             0.00092413,             0.00092413,             0.00092413
                     82,                 0.5457,                0.28348,                0.78886,                0.91701,                0.83006,                0.87499,                0.66099,                0.68133,                0.34953,                0.82845,                0.00092,                0.00092,                0.00092
                     83,                 0.5727,                0.29007,                0.78885,                 0.9047,                 0.8505,                 0.8808,                0.66764,                0.65636,                 0.3409,                0.82372,             0.00091588,             0.00091588,             0.00091588
                     84,                0.53961,                0.27777,                0.78677,                0.92171,                0.85893,                0.88067,                0.67525,                0.64167,                0.33084,                0.82382,             0.00091175,             0.00091175,             0.00091175
                     85,                0.53802,                0.27444,                0.78826,                0.91719,                0.84217,                0.87979,                0.67219,                0.65599,                0.33141,                0.82549,             0.00090763,             0.00090763,             0.00090763
                     86,                0.52493,                0.27146,                0.78591,                0.96325,                0.82482,                0.88232,                0.66492,                 0.6591,                0.33633,                0.82586,              0.0009035,              0.0009035,              0.0009035
                     87,                0.52591,                 0.2752,                0.78756,                0.92512,                0.80678,                 0.8496,                0.63509,                0.65526,                 0.3551,                0.82592,             0.00089938,             0.00089938,             0.00089938
                     88,                0.51386,                0.26937,                0.78712,                 0.9134,                0.82632,                0.85784,                0.65984,                0.64307,                0.34449,                 0.8237,             0.00089525,             0.00089525,             0.00089525
                     89,                0.51128,                0.26843,                0.78431,                0.92293,                0.84015,                 0.8794,                0.66369,                0.64562,                0.32794,                0.82332,             0.00089112,             0.00089112,             0.00089112
                     90,                0.50119,                0.26297,                0.78245,                0.89351,                0.84117,                0.86188,                0.65472,                0.64449,                0.33526,                0.82481,               0.000887,               0.000887,               0.000887
                     91,                0.50997,                0.26583,                0.78547,                0.88518,                0.85043,                0.86152,                0.65509,                0.64988,                0.33736,                0.82506,             0.00088288,             0.00088288,             0.00088288
                     92,                0.52294,                0.27598,                0.78608,                0.89872,                0.84748,                0.86247,                0.64656,                0.65381,                0.33977,                0.82392,             0.00087875,             0.00087875,             0.00087875
                     93,                0.52047,                0.27468,                0.78571,                0.92269,                0.83597,                0.86232,                0.64875,                0.65649,                0.33569,                0.82483,             0.00087462,             0.00087462,             0.00087462
                     94,                0.51043,                0.26974,                0.78683,                0.88897,                 0.8403,                0.86593,                0.64413,                0.66806,                 0.3336,                0.82824,              0.0008705,              0.0008705,              0.0008705
                     95,                0.51066,                0.26807,                0.78877,                0.92911,                0.83175,                0.85486,                0.63828,                0.65623,                0.34094,                0.82488,             0.00086637,             0.00086637,             0.00086637
                     96,                0.50851,                0.26723,                0.78526,                0.93594,                0.82251,                0.86411,                0.65212,                0.65793,                0.33805,                0.82605,             0.00086225,             0.00086225,             0.00086225
                     97,                0.50181,                0.26566,                0.78605,                0.89404,                0.82272,                0.84912,                 0.6413,                0.65858,                0.34066,                0.82401,             0.00085813,             0.00085813,             0.00085813
                     98,                0.50146,                0.26341,                0.78402,                0.89885,                 0.8326,                0.85711,                0.64428,                0.65064,                0.33837,                0.82405,               0.000854,               0.000854,               0.000854
                     99,                0.49517,                0.26046,                 0.7833,                0.96574,                0.81183,                0.87538,                0.66835,                0.65335,                0.34012,                 0.8231,             0.00084988,             0.00084988,             0.00084988
                    100,                0.48997,                0.25893,                0.78355,                0.93072,                0.82925,                0.85264,                0.65677,                0.64928,                0.33072,                 0.8236,             0.00084575,             0.00084575,             0.00084575
                    101,                0.49557,                0.26238,                0.78165,                0.91745,                0.83672,                0.86581,                0.65375,                0.66273,                0.34754,                0.82626,             0.00084162,             0.00084162,             0.00084162
                    102,                0.50633,                0.26835,                0.78481,                0.93552,                0.80574,                0.84905,                0.63565,                 0.6607,                0.33576,                0.82627,              0.0008375,              0.0008375,              0.0008375
                    103,                0.50786,                0.27276,                0.78577,                0.90184,                0.82584,                0.85505,                0.63792,                0.66815,                0.35146,                0.82996,             0.00083337,             0.00083337,             0.00083337
                    104,                0.49912,                0.26608,                0.78389,                0.93964,                0.78122,                 0.8502,                0.64064,                0.65231,                0.34612,                 0.8277,             0.00082925,             0.00082925,             0.00082925
                    105,                 0.4913,                0.26127,                0.78383,                 0.9012,                0.80363,                0.84949,                0.63315,                0.66448,                0.35661,                0.82963,             0.00082513,             0.00082513,             0.00082513
                    106,                0.50202,                0.26314,                 0.7821,                0.89061,                0.82092,                0.86121,                0.64668,                0.65305,                0.34039,                0.82471,               0.000821,               0.000821,               0.000821
                    107,                0.49106,                0.25928,                 0.7817,                0.95001,                 0.8083,                0.86954,                0.63696,                0.66278,                0.35173,                0.82495,             0.00081688,             0.00081688,             0.00081688
                    108,                0.47383,                0.25484,                0.78176,                0.96034,                0.83083,                0.88226,                0.66468,                0.65478,                0.33303,                0.82341,             0.00081275,             0.00081275,             0.00081275
                    109,                0.48287,                0.25546,                0.78112,                0.93065,                0.81653,                 0.8681,                0.66352,                0.65345,                0.33721,                0.82362,             0.00080863,             0.00080863,             0.00080863
                    110,                0.48783,                0.25887,                0.78347,                0.94141,                0.81259,                0.87278,                0.65582,                0.66036,                0.34134,                0.82685,              0.0008045,              0.0008045,              0.0008045
                    111,                 0.4925,                0.26308,                0.78416,                0.88532,                0.84653,                 0.8708,                0.65943,                0.65754,                0.34826,                0.82739,             0.00080038,             0.00080038,             0.00080038
                    112,                 0.4697,                0.24975,                0.78196,                0.95295,                0.80132,                0.88825,                0.65881,                0.65596,                0.34088,                0.82802,             0.00079625,             0.00079625,             0.00079625
                    113,                0.47136,                0.25399,                0.77969,                0.91601,                 0.8073,                0.86693,                0.64503,                0.65566,                0.34504,                0.82721,             0.00079213,             0.00079213,             0.00079213
                    114,                0.47351,                0.24991,                0.78002,                0.90865,                0.83605,                0.86971,                0.64664,                0.65181,                0.33793,                0.82541,               0.000788,               0.000788,               0.000788
                    115,                0.47957,                0.25136,                0.78184,                0.90367,                0.82913,                0.85808,                0.64784,                0.64491,                0.33065,                0.82544,             0.00078387,             0.00078387,             0.00078387
                    116,                0.45604,                0.24213,                0.78058,                0.89709,                0.80419,                0.86061,                0.65575,                0.64341,                0.34109,                0.82518,             0.00077975,             0.00077975,             0.00077975
                    117,                0.47173,                0.25058,                0.77988,                0.87649,                0.83194,                0.86501,                0.65122,                0.66354,                0.34484,                 0.8276,             0.00077563,             0.00077563,             0.00077563
                    118,                0.48811,                0.25772,                0.78332,                0.91459,                0.81351,                0.87055,                 0.6503,                 0.6562,                0.34089,                 0.8275,              0.0007715,              0.0007715,              0.0007715
                    119,                0.47665,                0.25391,                0.78294,                0.92664,                0.81986,                0.88447,                0.66128,                0.65917,                0.33982,                0.82594,             0.00076738,             0.00076738,             0.00076738
                    120,                 0.4799,                0.25342,                 0.7828,                0.96506,                0.81738,                0.88191,                0.66701,                0.64853,                   0.33,                0.82535,             0.00076325,             0.00076325,             0.00076325
                    121,                0.46258,                0.24662,                0.77972,                0.96426,                0.81628,                 0.8779,                0.64751,                 0.6551,                0.33158,                0.82791,             0.00075912,             0.00075912,             0.00075912
                    122,                0.46385,                0.25363,                0.78048,                0.93988,                0.82112,                0.87473,                0.64946,                0.65753,                 0.3393,                0.82842,               0.000755,               0.000755,               0.000755
                    123,                0.45765,                0.24628,                 0.7823,                0.94416,                0.82303,                0.87688,                0.65405,                0.65979,                0.33887,                 0.8277,             0.00075088,             0.00075088,             0.00075088
                    124,                0.47314,                 0.2528,                0.78218,                0.94987,                0.81762,                0.86633,                0.63595,                 0.6628,                0.34535,                0.82817,             0.00074675,             0.00074675,             0.00074675
                    125,                 0.4739,                 0.2526,                0.78172,                 0.9033,                0.83753,                0.86413,                0.64757,                 0.6599,                0.35214,                0.82574,             0.00074263,             0.00074263,             0.00074263
                    126,                0.47683,                0.25178,                0.78195,                0.93615,                0.80785,                0.86101,                0.64934,                0.65461,                  0.331,                0.82624,              0.0007385,              0.0007385,              0.0007385
                    127,                0.45994,                0.24702,                0.78081,                0.92523,                0.82233,                0.86761,                 0.6508,                0.65435,                0.34197,                0.82473,             0.00073437,             0.00073437,             0.00073437
                    128,                0.44693,                0.23965,                0.78003,                0.90739,                0.81246,                0.86783,                0.65603,                0.65619,                0.34071,                0.82571,             0.00073025,             0.00073025,             0.00073025
                    129,                0.45001,                0.24224,                0.77889,                0.92526,                0.80839,                0.85827,                0.64717,                 0.6599,                0.33724,                0.82944,             0.00072612,             0.00072612,             0.00072612
                    130,                0.44341,                 0.2385,                0.77907,                0.93868,                0.78687,                0.84989,                0.64624,                0.65205,                0.33829,                 0.8271,               0.000722,               0.000722,               0.000722
                    131,                 0.4622,                0.24429,                0.77738,                0.85397,                  0.826,                0.85801,                0.64059,                0.66715,                0.33675,                0.82725,             0.00071788,             0.00071788,             0.00071788
                    132,                0.45968,                0.24096,                0.77849,                0.90863,                 0.8153,                0.86176,                0.64182,                0.65547,                0.33817,                0.82573,             0.00071375,             0.00071375,             0.00071375
                    133,                0.43615,                0.23386,                0.77791,                 0.9233,                0.81109,                0.87475,                0.65378,                 0.6514,                0.33386,                0.82435,             0.00070962,             0.00070962,             0.00070962
                    134,                 0.4413,                0.23772,                0.77701,                0.91145,                0.79309,                0.85435,                0.64424,                0.65335,                0.33907,                0.82784,              0.0007055,              0.0007055,              0.0007055
                    135,                0.48382,                0.25456,                0.78175,                0.91179,                0.81239,                0.86567,                 0.6575,                0.65368,                0.34818,                0.82631,             0.00070137,             0.00070137,             0.00070137
                    136,                0.46636,                0.24646,                0.77893,                0.91447,                0.81479,                0.85916,                0.64683,                0.66387,                0.34129,                0.82687,             0.00069725,             0.00069725,             0.00069725
                    137,                0.45361,                0.24088,                 0.7804,                0.89718,                0.81071,                0.84089,                0.63308,                0.65937,                0.34383,                0.82585,             0.00069313,             0.00069313,             0.00069313
                    138,                 0.4458,                0.23772,                0.77874,                0.91648,                0.81258,                 0.8515,                0.64536,                0.65611,                0.34681,                0.82747,               0.000689,               0.000689,               0.000689
                    139,                 0.4298,                0.23392,                0.77741,                0.93532,                0.81836,                0.85694,                0.64125,                0.65837,                0.34157,                0.82522,             0.00068488,             0.00068488,             0.00068488
                    140,                 0.4419,                0.23799,                0.77654,                0.91009,                0.83299,                0.87012,                0.65169,                0.65876,                0.34075,                0.82497,             0.00068075,             0.00068075,             0.00068075
                    141,                 0.4398,                0.23872,                0.77719,                0.90558,                0.82552,                0.86343,                0.65526,                0.65304,                0.34278,                0.82456,             0.00067663,             0.00067663,             0.00067663
                    142,                0.43127,                0.23193,                0.77847,                0.94029,                0.82606,                0.86603,                  0.655,                0.65041,                0.34152,                0.82346,              0.0006725,              0.0006725,              0.0006725
                    143,                 0.4297,                0.23149,                0.77759,                0.90959,                0.82461,                0.85838,                 0.6472,                0.64817,                0.34469,                0.82375,             0.00066838,             0.00066838,             0.00066838
                    144,                0.42775,                0.22979,                0.77866,                 0.9389,                0.81354,                0.86543,                0.65085,                0.66169,                0.34114,                0.82618,             0.00066425,             0.00066425,             0.00066425
                    145,                0.43868,                0.23447,                0.77644,                 0.9217,                0.82476,                0.85106,                0.63172,                0.65777,                0.34279,                0.82569,             0.00066013,             0.00066013,             0.00066013
                    146,                0.42477,                0.22885,                0.77748,                0.90944,                0.81749,                 0.8245,                0.61716,                0.65233,                0.34374,                0.82436,               0.000656,               0.000656,               0.000656
                    147,                0.42385,                0.22858,                 0.7781,                0.91463,                0.81714,                0.85976,                 0.6544,                0.65368,                0.33154,                0.82439,             0.00065188,             0.00065188,             0.00065188
                    148,                0.41915,                0.22486,                0.77613,                0.93046,                0.82232,                0.87701,                0.66102,                0.65768,                0.32658,                0.82553,             0.00064775,             0.00064775,             0.00064775
                    149,                0.43307,                0.23055,                0.77842,                 0.9258,                0.82214,                 0.8754,                0.67142,                0.64943,                0.32757,                0.82693,             0.00064362,             0.00064362,             0.00064362
                    150,                0.42678,                0.22727,                0.77607,                0.93095,                0.81207,                0.87664,                0.65956,                0.65597,                0.33302,                0.82729,              0.0006395,              0.0006395,              0.0006395
                    151,                0.41819,                0.22484,                0.77621,                0.97492,                 0.8138,                0.87641,                0.66776,                0.65461,                0.33049,                0.82825,             0.00063538,             0.00063538,             0.00063538
                    152,                0.41719,                0.22574,                0.77533,                0.95042,                 0.8212,                 0.8751,                0.66281,                 0.6571,                0.33369,                 0.8261,             0.00063125,             0.00063125,             0.00063125
                    153,                0.41864,                0.22559,                0.77669,                0.96188,                0.83522,                0.88385,                0.67093,                0.65523,                0.33068,                0.82486,             0.00062713,             0.00062713,             0.00062713
                    154,                0.41555,                0.22628,                0.77601,                0.95921,                0.83874,                0.88254,                0.66085,                0.65251,                0.33226,                 0.8259,               0.000623,               0.000623,               0.000623
                    155,                0.42594,                0.22867,                0.77498,                0.94197,                0.83543,                0.86917,                0.65813,                0.65365,                0.33905,                0.82454,             0.00061887,             0.00061887,             0.00061887
                    156,                0.44217,                0.23434,                0.77736,                0.91272,                0.84695,                0.87097,                0.65401,                0.66434,                0.33903,                0.82499,             0.00061475,             0.00061475,             0.00061475
                    157,                0.42741,                0.22811,                0.77598,                0.91419,                0.81595,                0.84713,                 0.6425,                0.64898,                0.32981,                0.82397,             0.00061062,             0.00061062,             0.00061062
                    158,                0.41108,                0.21924,                0.77488,                0.89199,                0.82531,                0.86637,                0.65018,                0.65522,                0.32903,                 0.8268,              0.0006065,              0.0006065,              0.0006065
                    159,                0.40644,                  0.217,                0.77323,                0.97463,                0.80048,                0.87756,                0.65871,                0.65536,                0.33114,                0.82833,             0.00060238,             0.00060238,             0.00060238
                    160,                0.39873,                0.21304,                0.77365,                0.90812,                0.81098,                0.87128,                0.65673,                0.65081,                0.33858,                0.82586,             0.00059825,             0.00059825,             0.00059825
