                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.49577,                0.27592,                0.78175,                0.96685,                0.80068,                0.87415,                0.65823,                0.66373,                0.34226,                0.82079,             0.00081275,             0.00081275,             0.00081275
                    109,                0.49815,                0.27466,                0.78354,                0.94726,                0.84357,                0.87255,                0.64101,                0.66898,                0.34436,                0.82326,             0.00080863,             0.00080863,             0.00080863
                    110,                0.48961,                0.27185,                0.78023,                0.94708,                0.84919,                0.87746,                0.66359,                0.65627,                0.34123,                0.82043,              0.0008045,              0.0008045,              0.0008045
                    111,                0.50545,                0.27741,                0.78162,                0.93632,                0.85661,                 0.8787,                0.65363,                0.66957,                0.35178,                0.82064,             0.00080038,             0.00080038,             0.00080038
                    112,                0.53613,                0.29261,                0.78539,                0.95043,                0.84463,                0.88395,                0.65683,                0.67381,                0.35655,                0.81908,             0.00079625,             0.00079625,             0.00079625
                    113,                0.51414,                0.28511,                 0.7838,                 0.9426,                0.83126,                0.87906,                0.64896,                0.66289,                0.33793,                0.82085,             0.00079213,             0.00079213,             0.00079213
                    114,                0.49369,                0.27262,                0.78077,                0.95592,                0.82268,                0.88107,                0.65636,                0.65971,                 0.3389,                0.82033,               0.000788,               0.000788,               0.000788
                    115,                0.51878,                0.28419,                0.78184,                0.95945,                0.83026,                0.88062,                 0.6548,                 0.6739,                0.34496,                0.82138,             0.00078387,             0.00078387,             0.00078387
                    116,                0.49453,                0.27328,                0.77859,                0.91609,                0.83973,                0.87338,                0.65224,                0.66737,                0.34645,                0.82019,             0.00077975,             0.00077975,             0.00077975
                    117,                0.48833,                0.26897,                0.78024,                0.92997,                0.82215,                0.86463,                0.64813,                 0.6629,                0.34696,                0.82121,             0.00077563,             0.00077563,             0.00077563
                    118,                 0.4844,                0.26627,                0.78159,                0.91319,                0.82645,                0.86656,                0.64377,                0.66091,                0.34382,                0.81972,              0.0007715,              0.0007715,              0.0007715
                    119,                  0.489,                0.26716,                0.77866,                0.94369,                0.80696,                0.86243,                0.64776,                0.65786,                0.34349,                0.82011,             0.00076738,             0.00076738,             0.00076738
                    120,                0.49825,                0.27333,                0.78314,                0.94069,                0.81954,                0.87291,                0.64376,                0.66138,                0.34623,                0.82283,             0.00076325,             0.00076325,             0.00076325
                    121,                 0.4996,                 0.2756,                0.77918,                0.93498,                0.83161,                0.86571,                0.64986,                0.65775,                 0.3441,                0.81955,             0.00075912,             0.00075912,             0.00075912
                    122,                0.47523,                0.26429,                0.77991,                0.89595,                0.85178,                0.86219,                0.64154,                0.66193,                0.34547,                0.82067,               0.000755,               0.000755,               0.000755
                    123,                0.48501,                0.26819,                0.77912,                0.91928,                0.80294,                0.86422,                0.63917,                0.67261,                0.34968,                0.82028,             0.00075088,             0.00075088,             0.00075088
                    124,                0.47663,                0.26558,                0.78049,                0.88982,                0.84459,                0.86059,                0.64443,                0.67493,                0.35049,                0.82054,             0.00074675,             0.00074675,             0.00074675
                    125,                0.47764,                0.26811,                 0.7784,                0.92314,                 0.8117,                0.86876,                0.64797,                0.66314,                0.34474,                0.81915,             0.00074263,             0.00074263,             0.00074263
                    126,                0.49395,                 0.2761,                0.77924,                0.89122,                0.80174,                0.86214,                0.64041,                0.65831,                0.35596,                0.81888,              0.0007385,              0.0007385,              0.0007385
                    127,                0.48015,                0.26966,                0.78039,                0.90772,                0.81584,                0.86478,                0.63815,                0.65924,                0.34611,                0.81972,             0.00073437,             0.00073437,             0.00073437
                    128,                0.47424,                0.26381,                0.77984,                 0.8987,                0.83128,                0.86893,                0.65597,                0.65464,                0.34178,                0.81899,             0.00073025,             0.00073025,             0.00073025
                    129,                0.48154,                0.26705,                0.77983,                0.89963,                0.82645,                0.86395,                0.64362,                0.65714,                0.33985,                0.81768,             0.00072612,             0.00072612,             0.00072612
                    130,                0.47153,                0.26081,                0.77876,                0.91727,                0.81215,                0.86388,                0.63848,                0.65785,                0.34716,                0.81826,               0.000722,               0.000722,               0.000722
                    131,                0.49553,                 0.2695,                0.77899,                0.90721,                0.80946,                0.85751,                0.62633,                 0.6704,                0.35206,                0.82094,             0.00071788,             0.00071788,             0.00071788
                    132,                0.47874,                0.26412,                0.77976,                0.92043,                0.80064,                0.86296,                0.63929,                0.66723,                0.35441,                0.82085,             0.00071375,             0.00071375,             0.00071375
                    133,                0.48439,                0.26459,                0.78123,                 0.9018,                0.83496,                0.86083,                0.63263,                 0.6741,                0.35269,                0.82128,             0.00070962,             0.00070962,             0.00070962
                    134,                0.46564,                0.25743,                0.77766,                0.91921,                 0.8328,                 0.8711,                0.64246,                0.67241,                0.34958,                0.82083,              0.0007055,              0.0007055,              0.0007055
                    135,                 0.4792,                0.26042,                0.77726,                0.96187,                0.79536,                0.87756,                0.66221,                0.67623,                0.34357,                 0.8211,             0.00070137,             0.00070137,             0.00070137
                    136,                0.45993,                0.25174,                 0.7788,                0.93924,                0.81973,                0.87876,                0.65611,                0.65767,                0.34653,                0.81894,             0.00069725,             0.00069725,             0.00069725
                    137,                0.46167,                  0.254,                0.77806,                0.91029,                0.82928,                0.86977,                0.65029,                0.66065,                0.34721,                0.81984,             0.00069313,             0.00069313,             0.00069313
                    138,                0.44769,                0.24972,                0.77784,                0.91806,                0.83587,                0.87148,                0.64602,                 0.6727,                0.34389,                0.82273,               0.000689,               0.000689,               0.000689
                    139,                0.45872,                0.25529,                0.77767,                0.95177,                0.79107,                0.87057,                0.65261,                0.66648,                0.34385,                0.82235,             0.00068488,             0.00068488,             0.00068488
                    140,                0.45471,                0.25298,                0.77816,                0.92988,                0.79313,                0.85819,                0.63897,                0.66631,                0.34454,                 0.8206,             0.00068075,             0.00068075,             0.00068075
                    141,                0.45688,                  0.253,                0.77697,                0.90282,                0.83412,                0.85467,                0.63932,                0.67726,                0.36872,                0.82088,             0.00067663,             0.00067663,             0.00067663
                    142,                0.46323,                0.25651,                 0.7793,                0.92149,                 0.8071,                0.86573,                0.65084,                0.66987,                0.34618,                0.81983,              0.0006725,              0.0006725,              0.0006725
                    143,                0.45611,                0.25316,                0.77795,                0.93914,                0.83293,                 0.8725,                0.65133,                0.66737,                0.34622,                0.81867,             0.00066838,             0.00066838,             0.00066838
                    144,                0.44097,                0.24659,                0.77631,                0.92538,                0.84244,                0.87429,                0.65413,                0.66484,                0.34011,                0.81829,             0.00066425,             0.00066425,             0.00066425
                    145,                0.44698,                 0.2522,                0.77747,                0.94646,                0.81562,                0.87258,                 0.6632,                0.66809,                0.34058,                0.82048,             0.00066013,             0.00066013,             0.00066013
                    146,                  0.452,                0.25162,                  0.776,                 0.9293,                0.82923,                0.87684,                 0.6639,                0.66131,                0.33585,                0.82077,               0.000656,               0.000656,               0.000656
                    147,                0.44264,                0.24736,                0.77371,                0.90783,                0.82017,                 0.8676,                 0.6461,                0.66709,                0.34334,                0.82259,             0.00065188,             0.00065188,             0.00065188
                    148,                0.44159,                0.24469,                0.77703,                0.93915,                0.84283,                0.87012,                0.64344,                  0.678,                0.34282,                0.82343,             0.00064775,             0.00064775,             0.00064775
                    149,                0.45682,                0.25134,                0.77469,                0.93569,                0.83589,                0.87389,                0.65777,                0.67019,                0.33571,                0.82307,             0.00064362,             0.00064362,             0.00064362
                    150,                0.44419,                0.24722,                0.77761,                0.94421,                 0.8167,                0.87766,                 0.6608,                0.65339,                0.33853,                0.82144,              0.0006395,              0.0006395,              0.0006395
                    151,                0.45065,                0.24825,                0.77643,                0.90388,                0.81769,                0.85946,                0.64848,                0.66468,                0.34341,                0.81991,             0.00063538,             0.00063538,             0.00063538
                    152,                0.44263,                0.24525,                0.77766,                0.92446,                0.81413,                0.86514,                 0.6544,                0.66117,                0.34321,                0.81993,             0.00063125,             0.00063125,             0.00063125
                    153,                 0.4393,                0.24242,                 0.7754,                0.88976,                0.84745,                0.86397,                0.64963,                0.65237,                0.33428,                0.81969,             0.00062713,             0.00062713,             0.00062713
                    154,                0.45023,                0.24666,                0.77749,                0.91761,                0.81454,                0.87028,                0.64805,                 0.6688,                0.34302,                0.81952,               0.000623,               0.000623,               0.000623
                    155,                0.44392,                 0.2442,                 0.7763,                0.92973,                0.82623,                0.87072,                0.65646,                 0.6613,                0.34148,                0.81969,             0.00061887,             0.00061887,             0.00061887
                    156,                0.45214,                0.24735,                0.77585,                0.94095,                0.81986,                0.87382,                0.65404,                0.67858,                  0.348,                0.82161,             0.00061475,             0.00061475,             0.00061475
                    157,                0.43955,                0.24211,                0.77674,                0.92508,                0.83404,                0.86939,                0.65555,                0.66468,                  0.346,                0.81946,             0.00061062,             0.00061062,             0.00061062
                    158,                0.43976,                0.24158,                0.77528,                0.90651,                0.85178,                0.87102,                0.66418,                0.65672,                0.34166,                0.81801,              0.0006065,              0.0006065,              0.0006065
                    159,                0.42155,                0.23551,                0.77543,                0.90686,                0.84145,                0.87355,                0.65695,                0.66372,                0.33558,                0.82029,             0.00060238,             0.00060238,             0.00060238
                    160,                0.44459,                0.24403,                0.77636,                0.92979,                0.83567,                0.87089,                0.65186,                0.67383,                0.34019,                0.82045,             0.00059825,             0.00059825,             0.00059825
